doubanID,imdbID,doubanURL,imdbURL,movieTitle,year,directorName,directorID,category,releaseDate,duration,relatedMovieIDs,doubanTotalVotes,imdbTotalVotes,doubanScore,imdbScore,douban-1star,douban-2star,douban-3star,douban-4star,douban-5star,imdb-1star,imdb-2star,imdb-3star,imdb-4star,imdb-5star,imdb-6star,imdb-7star,imdb-8star,imdb-9star,imdb-10star
1431716,tt6825522,https://movie.douban.com/subject/1431716,http://www.imdb.com/title/tt6825522,曹冲称象,1982,刘蕙仪,/subject_search?search_text=%E5%88%98%E8%95%99%E4%BB%AA,"['动画', '短片']",['1982'],16分钟,"['1431946', '1431685', '1431713', '1431714', '1300505', '1431949', '1431960', '1431718', '1431945', '1428580']",20646,10,7.757919209532113,7.2,41,351,6318,9187,4728,0,0,0,0,0,2,6,1,0,1
1437342,tt0438097,https://movie.douban.com/subject/1437342,http://www.imdb.com/title/tt0438097,冰川时代2：融冰之灾 Ice Age: The Meltdown,2006,卡洛斯·沙尔丹哈,/celebrity/1009704/,"['喜剧', '动画', '冒险']","['2006-06-09(中国大陆)', '2014-10-13(中国大陆 3D)', '2006-03-31(美国)']",91 分钟,"['1291578', '1309201', '1291575', '1783457', '1291581', '1428878', '1793491', '1291577', '1294833', '1291586']",164258,231817,8.052015731349464,6.9534719196607675,164,1807,33344,87221,41722,1412,1292,2648,6350,18031,49399,80862,40865,14490,16468
1297756,tt0029583,https://movie.douban.com/subject/1297756,http://www.imdb.com/title/tt0029583,白雪公主和七个小矮人 Snow White and the Seven Dwarfs,1937,戴维·汉德,/celebrity/1008160/,"['爱情', '动画', '歌舞', '家庭', '奇幻']",['1937-12-21'],83 分钟,"['1292757', '1294461', '1297110', '1293120', '1299513', '1297995', '1294833', '1295148', '1304603', '1294766']",62671,162040,8.189944312361378,7.6246173784250795,125,501,11970,30771,19303,1062,622,1209,2308,7020,18029,43488,45594,19194,23514
1301757,tt0120131,https://movie.douban.com/subject/1301757,http://www.imdb.com/title/tt0120131,狮子王2：辛巴的荣耀 The Lion King II: Simba's Pride,1998,达雷尔·鲁尼,/celebrity/1296005/,"['爱情', '动画', '歌舞', '家庭', '冒险']",['1998-10-27'],81分钟,"['1401604', '1297756', '1294766', '1299513', '1294833', '1292757', '1293120', '1295148', '1297110', '1294461']",43020,52410,7.751836355183636,6.74270177447052,172,1032,12175,20434,9249,762,703,1327,2659,6156,11914,12445,7032,3155,6257
1293120,tt0097757,https://movie.douban.com/subject/1293120,http://www.imdb.com/title/tt0097757,小美人鱼 The Little Mermaid,1989,罗恩·克莱蒙兹,/celebrity/1045252/,"['爱情', '动画', '歌舞', '奇幻']","['1989-11-17(美国)', '2013-09-13(美国)', '2013-09-19(香港)']",83 分钟,"['1297756', '1294461', '1297110', '1299513', '1297995', '1292757', '1295148', '1296538', '1294833', '1294766']",51212,209500,8.316097789580569,7.708653937947495,51,358,8399,24787,17566,1186,720,1366,3072,8314,23354,54221,55886,26188,35193
4915857,tt1690953,https://movie.douban.com/subject/4915857,http://www.imdb.com/title/tt1690953,神偷奶爸2 Despicable Me 2,2013,皮埃尔·柯芬,/celebrity/1313061/,"['喜剧', '动画', '冒险']","['2014-01-10(中国大陆)', '2013-07-03(美国)']",99分钟(中国大陆),"['3287562', '3789848', '11624706', '4202982', '1291578', '1291575', '1783457', '1907966', '6534248', '3178770']",289505,340188,8.000006908343552,7.584688466377415,869,5501,65718,138094,79324,2194,1370,2256,5057,13608,41539,94017,93502,41569,45076
1307394,tt0291350,https://movie.douban.com/subject/1307394,http://www.imdb.com/title/tt0291350,千年女优 千年女優,2001,今敏,/celebrity/1053554/,"['剧情', '爱情', '动画']","['2001-07-28(加拿大奇幻电影节)', '2002-09-14(日本)']",87 分钟,"['1310177', '1865703', '1395091', '3908423', '1297359', '1307897', '1848925', '1291585', '1291838', '1291583']",115894,19214,8.628039415327798,7.9332257728739455,348,1275,14487,45315,54470,222,106,127,225,555,1364,3690,5781,3763,3381
3178770,tt1277953,https://movie.douban.com/subject/3178770,http://www.imdb.com/title/tt1277953,马达加斯加3 Madagascar 3: Europe's Most Wanted,2012,康拉德·弗农,/celebrity/1009555/,"['喜剧', '动画', '冒险']","['2012-06-08(美国/中国大陆)', '2012-06-06(法国)']",93分钟,"['1994876', '4914468', '3731581', '1291575', '3287562', '3233635', '1291579', '1793491', '6534248', '2303163']",131708,144320,8.187976432714795,7.032317073170733,263,1712,24629,63878,41225,1534,1106,2236,4537,11353,27543,43694,26820,11109,14388
1304603,tt0033563,https://movie.douban.com/subject/1304603,http://www.imdb.com/title/tt0033563,小飞象 Dumbo,1941,宾·沙普斯坦,/celebrity/1041949/,"['动画', '歌舞', '家庭']",['1941-10-31(美国)'],64 分钟,"['1292757', '1295148', '1296538', '1297756', '1297110', '1300075', '1299513', '1294461', '1293120', '1294457']",15982,105439,8.146039294205984,7.305304488851373,32,160,3276,7655,4859,591,551,1038,2184,6198,16023,33216,24804,9691,11143
3908423,tt1474276,https://movie.douban.com/subject/3908423,http://www.imdb.com/title/tt1474276,夏日大作战 サマーウォーズ,2009,细田守,/celebrity/1274299/,"['喜剧', '科幻', '动画', '家庭', '冒险']",['2009-08-01(日本)'],114分钟,"['1937946', '1297359', '1291585', '1307394', '1848925', '1291583', '1310177', '1304970', '2567646', '1291838']",127351,22379,8.579940479462273,7.645560570177398,509,1910,17447,48393,59218,232,96,189,379,827,2278,5469,6496,3591,2822
2035594,tt0962762,https://movie.douban.com/subject/2035594,http://www.imdb.com/title/tt0962762,天才嘉年华 ジーニアス・パーティ,2007,福岛敦子,/subject_search?search_text=%E7%A6%8F%E5%B2%9B%E6%95%A6%E5%AD%90,['动画'],['2007-07-07'],Japan: 85 分钟(video),"['3244444', '1477916', '1962297', '1937696', '1307897', '3284257', '1848925', '1457127', '1947265', '1307031']",6585,1063,8.732270311313592,7.205079962370649,26,79,718,2397,3365,20,8,23,18,65,157,301,251,100,120
1457707,tt0385586,https://movie.douban.com/subject/1457707,http://www.imdb.com/title/tt0385586,猫汤 ねこぢる草,2001,佐藤龙雄,/celebrity/1296741/,"['动画', '短片', '奇幻']",['2001-02-21(日本)'],33分钟,"['1848925', '1477916', '2035594', '1307394', '1851187', '2117844', '3560787', '1310177', '1291565', '1865703']",43810,4110,8.662040629993152,7.772262773722629,175,482,5038,17086,21029,65,21,46,59,170,324,864,1159,671,731
3036478,tt1216475,https://movie.douban.com/subject/3036478,http://www.imdb.com/title/tt1216475,赛车总动员2 Cars 2,2011,约翰·拉塞特,/celebrity/1013917/,"['喜剧', '动画', '冒险']","['2011-08-24(中国大陆)', '2011-06-24(美国)']",106分钟,"['1428878', '1291574', '1291577', '1793491', '1291573', '1994876', '1437342', '1793912', '1783457', '2303163']",59535,135788,7.623918703283784,6.324424838719179,238,1607,18277,28398,11014,2920,2538,4350,8663,18613,35160,32964,15817,5856,8907
1292973,tt0120630,https://movie.douban.com/subject/1292973,http://www.imdb.com/title/tt0120630,小鸡快跑 Chicken Run,2000,彼得·洛伊德,/celebrity/1290310/,"['喜剧', '动画', '家庭']","['2001-02-01(中国大陆)', '2000-06-30(英国)']",84 分钟,"['1291573', '1294833', '1294766', '1291575', '1291581', '1309201', '1295242', '1437342', '1428878', '1291577']",78110,162164,7.530047369094866,7.117085173034705,234,1718,26870,36634,12654,1571,1188,1965,4006,10478,26788,52054,37879,14609,11626
1309010,tt0365659,https://movie.douban.com/subject/1309010,http://www.imdb.com/title/tt0365659,青蛙的预言 La prophétie des grenouilles,2003,雅克-雷米·杰瑞德,/celebrity/1284926/,"['动画', '家庭']",['2003-12-03(法国)'],France: 90 分钟,"['1291565', '1308366', '1306408', '1939759', '1421778', '1475047', '1299588', '1848925', '1457626', '2225432']",4278,729,8.092099111734456,6.7860082304526745,17,73,898,1998,1292,7,13,24,32,66,127,211,145,55,49
3731581,tt1436562,https://movie.douban.com/subject/3731581,http://www.imdb.com/title/tt1436562,里约大冒险 Rio,2011,卡洛斯·沙尔丹哈,/celebrity/1009704/,"['喜剧', '动画', '冒险']","['2011-04-08(中国大陆)', '2011-04-15(美国)']",96分钟,"['11443314', '3287562', '3233635', '3178770', '1291578', '1291579', '1291575', '1793491', '2353023', '1291583']",247341,189733,8.318014401170853,7.095312887057075,247,2226,40811,118724,85333,1637,1076,2155,4965,13442,35227,61482,37677,14981,17091
3789848,tt1453405,https://movie.douban.com/subject/3789848,http://www.imdb.com/title/tt1453405,怪兽大学 Monsters University,2013,丹·斯坎隆,/celebrity/1329645/,"['喜剧', '动画', '冒险']","['2013-08-23(中国大陆)', '2013-06-21(美国)']",104分钟,"['1291579', '4915857', '1291575', '1793491', '6534248', '4202982', '1291578', '1291577', '3178770', '1783457']",231973,287979,8.095993930328099,7.4231280753110465,464,3016,47322,115291,65880,1285,823,1635,4055,12188,39928,92827,79934,29160,26144
2157295,tt0259945,https://movie.douban.com/subject/2157295,http://www.imdb.com/title/tt0259945,半夜鸡叫,1964,尤磊,/celebrity/1316871/,['动画'],['1964'],20分钟,"['1431713', '1431716', '1431960', '1431714', '1431946', '1815485', '1431949', '1300505', '1431685', '1431948']",13845,34,7.808306247742867,6.941176470588235,125,277,3780,6286,3378,1,1,0,0,1,2,19,7,3,0
11624706,tt2293640,https://movie.douban.com/subject/11624706,http://www.imdb.com/title/tt2293640,小黄人大眼萌 Minions,2015,凯尔·巴尔达,/celebrity/1313385/,"['喜剧', '动画']","['2015-09-13(中国大陆)', '2015-07-10(美国)']",91分钟,"['4915857', '11810348', '11589036', '21817627', '3789848', '1291578', '1291575', '11443314', '6873736', '21327493']",169662,190895,7.411995614810623,6.50325571649336,1357,8483,59721,68374,31557,4312,2724,4627,9460,22937,48163,50399,24950,9328,13995
1907966,tt0481499,https://movie.douban.com/subject/1907966,http://www.imdb.com/title/tt0481499,疯狂原始人 The Croods,2013,柯克·德·米科,/celebrity/1326818/,"['喜剧', '动画', '冒险']","['2013-04-20(中国大陆)', '2013-02-15(柏林电影节)', '2013-03-22(美国)']",98分钟,"['3287562', '1291579', '1291578', '6534248', '2353023', '1291583', '11026735', '2129039', '1308807', '1306249']",479666,175102,8.664003702576377,7.413370492627155,959,3358,57080,192346,225923,1377,862,1534,3279,9118,24835,49870,44656,19371,20200
1477916,tt0452039,https://movie.douban.com/subject/1477916,http://www.imdb.com/title/tt0452039,心理游戏 マインド・ゲーム,2004,汤浅政明,/celebrity/1274339/,"['喜剧', '动画', '悬疑', '冒险']",['2004-08-07(日本)'],103 分钟,"['2035594', '1848925', '1457707', '1307897', '1310177', '1307394', '1947265', '19973806', '1865703', '1395091']",20895,7293,8.853697056712132,7.959276018099548,188,355,1943,6268,12140,166,60,65,130,237,505,1117,1822,1474,1717
6534248,tt1772341,https://movie.douban.com/subject/6534248,http://www.imdb.com/title/tt1772341,无敌破坏王 Wreck-It Ralph,2012,瑞奇·摩尔,/celebrity/1324037/,"['喜剧', '动画', '奇幻', '冒险']","['2012-11-06(中国大陆)', '2012-11-02(美国)']",101分钟,"['1291579', '3287562', '1291575', '2353023', '1291578', '1907966', '1291577', '1793491', '1291583', '1418019']",277854,337774,8.6900026632692,7.848943376340393,278,1945,31675,111697,132259,1375,779,1326,3153,9064,29074,80144,110931,55854,46074
1851187,tt0489102,https://movie.douban.com/subject/1851187,http://www.imdb.com/title/tt0489102,捉迷藏 カクレンボ,2005,森田修平,/subject_search?search_text=%E6%A3%AE%E7%94%B0%E4%BF%AE%E5%B9%B3,"['动画', '惊悚', '恐怖', '短片', '奇幻']",['2005-04-23(日本)'],25 分钟,"['1848925', '1457707', '1962297', '1457127', '3202170', '2035594', '1937696', '3861833', '3731342', '1477916']",13470,775,7.819896065330363,6.917419354838708,67,377,3583,6048,3381,11,10,16,33,70,140,207,153,63,72
1310177,tt0388473,https://movie.douban.com/subject/1310177,http://www.imdb.com/title/tt0388473,东京教父 東京ゴッドファーザーズ,2003,今敏,/celebrity/1053554/,"['剧情', '喜剧', '动画']",['2003-11-08'],92分钟,"['1307394', '1865703', '1395091', '1307897', '1848925', '3908423', '1477916', '1297359', '1291936', '1291838']",69524,25892,8.904119440768659,7.8940213193264315,70,348,5701,25724,37752,194,89,114,244,692,1719,5465,9146,4785,3444
1863766,tt0398286,https://movie.douban.com/subject/1863766,http://www.imdb.com/title/tt0398286,魔发奇缘 Tangled,2010,内森·格雷诺,/celebrity/1313122/,"['喜剧', '动画', '冒险']","['2010-11-24(美国)', '2011-02-03(台湾)']",100分钟,"['1297995', '1294833', '4202982', '1293120', '1793491', '1297756', '1291575', '1294461', '1308807', '1291579']",148643,361071,8.191963294605195,7.913847968959012,149,1486,28985,72092,46079,1753,916,1573,3548,9914,30925,81842,109655,59739,61206
1307897,tt0113799,https://movie.douban.com/subject/1307897,http://www.imdb.com/title/tt0113799,回忆三部曲 Memories,1995,大友克洋,/celebrity/1164635/,"['科幻', '动画', '惊悚', '奇幻']",['1995-12-23(日本)'],113 分钟,"['1302770', '5162334', '1291936', '1306255', '1310177', '1291569', '1307394', '1457127', '1477916', '1307031']",28524,13724,8.838101248071798,7.6169484115418244,86,200,2596,10440,15203,174,81,104,197,473,1363,3292,4410,2068,1562
1401604,tt0318403,https://movie.douban.com/subject/1401604,http://www.imdb.com/title/tt0318403,狮子王3 The Lion King 1½,2004,布拉德利·雷蒙德,/celebrity/1295306/,"['喜剧', '动画', '家庭', '冒险']",['2004-02-10(美国)'],77 分钟,"['1301757', '1299513', '1292757', '1297756', '1294766', '1294833', '1295148', '1293120', '1297110', '1304603']",20931,31408,7.859920691796856,6.737041518084564,126,607,5442,9293,5484,565,398,770,1504,3344,6749,8370,4574,1826,3308
1297110,tt0053285,https://movie.douban.com/subject/1297110,http://www.imdb.com/title/tt0053285,睡美人 Sleeping Beauty,1959,Clyde Geronimi,/subject_search?search_text=Clyde%20Geronimi,"['爱情', '动画', '歌舞', '家庭', '奇幻']",['1959-01-29(美国)'],75 分钟,"['1294461', '1297756', '1293120', '1292757', '1299513', '1296538', '1295148', '1297995', '1294457', '1300075']",23277,120848,8.006100442496885,7.38730471335893,47,233,5470,11499,6052,611,497,1008,2334,7128,18744,36820,26486,11156,16064
1865703,tt0851578,https://movie.douban.com/subject/1865703,http://www.imdb.com/title/tt0851578,红辣椒 パプリカ,2006,今敏,/celebrity/1053554/,"['科幻', '动画', '悬疑', '惊悚']","['2006-09-02(威尼斯电影节)', '2006-11-25(日本)']",90 分钟,"['1307394', '1395091', '1310177', '1297359', '1291585', '1291936', '1291583', '3908423', '1308807', '1307897']",188903,59904,8.928000084699555,7.806356837606838,378,1322,15490,63849,107675,450,226,378,766,1939,4898,13197,19175,11080,7795
1294457,tt0023753,https://movie.douban.com/subject/1294457,http://www.imdb.com/title/tt0023753,爱丽丝梦游仙境 Alice in Wonderland,1933,诺曼·Z·麦克劳德,/celebrity/1050696/,"['剧情', '奇幻', '冒险']",['1933-12-22'],76 分钟,"['1296538', '1292757', '1297110', '1297756', '1294461', '1295148', '1299513', '1293120', '1304978', '1300075']",8123,1702,8.175304690385326,6.624559341950646,16,73,1600,3923,2510,38,28,48,87,202,410,376,211,121,181
3212221,tt0485601,https://movie.douban.com/subject/3212221,http://www.imdb.com/title/tt0485601,凯尔经的秘密 The Secret of Kells,2009,汤姆·摩尔,/celebrity/1303681/,"['动画', '奇幻', '冒险']","['2009-02-08(柏林电影节)', '2009-03-03(爱尔兰)']",75分钟,"['1921583', '1291565', '1962116', '11584019', '1848925', '1919245', '1297131', '1297359', '1291585', '6518638']",46553,27977,8.428114192425836,7.786860635522037,93,559,6936,20437,18482,208,111,171,373,992,2492,6523,8262,4701,4144
1962116,tt0808417,https://movie.douban.com/subject/1962116,http://www.imdb.com/title/tt0808417,我在伊朗长大 Persepolis,2007,文森特·帕兰德,/celebrity/1308654/,"['剧情', '动画', '传记']","['2007-05-23(戛纳电影节)', '2007-06-27(法国)', '2007-12-25(美国)']",96分钟,"['1291565', '1921583', '1848925', '3212221', '1297359', '1297131', '1291583', '3072124', '1291585', '1307394']",85412,81316,8.650002341591346,8.074843819174578,171,683,9310,36300,38948,1093,282,340,594,1427,4017,13203,28331,19035,12994
1300075,tt0048280,https://movie.douban.com/subject/1300075,http://www.imdb.com/title/tt0048280,小姐与流浪汉 Lady and the Tramp,1955,克莱德·杰洛尼米,/celebrity/1018550/,"['喜剧', '爱情', '动画', '冒险']","['1955-06-16(芝加哥首映)', '1955-06-22(美国)']",76分钟,"['1295148', '1304603', '1292757', '1297110', '1294461', '1293120', '1297756', '1299513', '1310178', '1298204']",12023,107161,8.349995841304166,7.42121667397654,12,60,1960,5711,4268,395,301,588,1484,5034,15442,35397,27088,10057,11375
1296538,tt0046183,https://movie.douban.com/subject/1296538,http://www.imdb.com/title/tt0046183,小飞侠 Peter Pan,1953,克莱德·杰洛尼米,/celebrity/1018550/,"['动画', '歌舞', '奇幻', '冒险']",['1953-02-05(美国)'],77分钟,"['1292757', '1304603', '1297110', '1295148', '1297756', '1294461', '1294457', '1299513', '1293120', '1300075']",17688,110471,8.288104929895974,7.400639081749961,35,142,3148,8278,6085,512,357,746,1610,5356,15296,37092,27808,9952,11742
1994876,tt0479952,https://movie.douban.com/subject/1994876,http://www.imdb.com/title/tt0479952,马达加斯加2：逃往非洲 Madagascar: Escape 2 Africa,2008,埃里克·达尼尔,/celebrity/1315498/,"['喜剧', '动作', '动画', '家庭', '冒险']","['2009-01-01(中国大陆)', '2008-11-07(美国)']",89 分钟,"['1309201', '1437342', '1291574', '1428878', '1793912', '1291582', '1783457', '1793491', '1291573', '1291577']",87566,180469,7.661969257474362,6.78326471582377,175,1839,26182,43345,15937,1440,1246,2629,6140,16691,44264,58490,28240,9889,11440
